,fprs_mean,tprs_mean,fprs_std,tprs_std,roc_auc_mean,roc_auc_std,f1_score,hidden_layer_size,layers_length,loss_func,opt_func,fprs,tprs,roc_auc_scores,f1_scores
54,,,,,,,,,,hinge,RMSprop,"[0.         0.         0.03921569 0.03921569 0.04901961 0.04901961
 0.05882353 0.05882353 0.07843137 0.07843137 0.08823529 0.08823529
 0.10784314 0.10784314 0.12745098 0.12745098 0.15686275 0.15686275
 0.16666667 0.16666667 0.18627451 0.18627451 0.19607843 0.19607843
 0.20588235 0.20588235 0.23529412 0.23529412 0.25490196 0.25490196
 0.26470588 0.26470588 0.2745098  0.2745098  0.28431373 0.28431373
 0.30392157 0.30392157 0.31372549 0.31372549 0.33333333 0.33333333
 0.34313725 0.34313725 0.3627451  0.3627451  0.37254902 0.37254902
 0.40196078 0.40196078 0.41176471 0.41176471 0.42156863 0.42156863
 0.44117647 0.44117647 0.45098039 0.45098039 0.48039216 0.48039216
 0.49019608 0.49019608 0.52941176 0.52941176 0.54901961 0.54901961
 0.55882353 0.55882353 0.57843137 0.57843137 0.58823529 0.58823529
 0.60784314 0.60784314 0.61764706 0.61764706 0.64705882 0.64705882
 0.65686275 0.65686275 0.66666667 0.66666667 0.67647059 0.67647059
 0.69607843 0.69607843 0.70588235 0.70588235 0.71568627 0.71568627
 0.74509804 0.74509804 0.82352941 0.82352941 0.84313725 0.84313725
 0.87254902 1.        ]","[0.         0.00943396 0.00943396 0.05660377 0.05660377 0.08490566
 0.08490566 0.09433962 0.09433962 0.17924528 0.17924528 0.18867925
 0.18867925 0.19811321 0.19811321 0.21698113 0.21698113 0.23584906
 0.23584906 0.24528302 0.24528302 0.26415094 0.26415094 0.29245283
 0.29245283 0.33018868 0.33018868 0.33962264 0.33962264 0.3490566
 0.3490566  0.35849057 0.35849057 0.36792453 0.36792453 0.38679245
 0.38679245 0.39622642 0.39622642 0.43396226 0.43396226 0.44339623
 0.44339623 0.45283019 0.45283019 0.5        0.5        0.53773585
 0.53773585 0.5754717  0.5754717  0.58490566 0.58490566 0.64150943
 0.64150943 0.6509434  0.6509434  0.66037736 0.66037736 0.66981132
 0.66981132 0.67924528 0.67924528 0.69811321 0.69811321 0.70754717
 0.70754717 0.71698113 0.71698113 0.74528302 0.74528302 0.75471698
 0.75471698 0.76415094 0.76415094 0.78301887 0.78301887 0.80188679
 0.80188679 0.82075472 0.82075472 0.83962264 0.83962264 0.8490566
 0.8490566  0.86792453 0.86792453 0.87735849 0.87735849 0.90566038
 0.90566038 0.93396226 0.93396226 0.94339623 0.94339623 0.95283019
 0.95283019 1.        ]",0.6117739548649648,0.702127659574468
55,,,,,,,,,,hinge,RMSprop,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.07843137 0.07843137 0.09803922 0.09803922
 0.1372549  0.1372549  0.14705882 0.14705882 0.16666667 0.16666667
 0.17647059 0.17647059 0.19607843 0.19607843 0.20588235 0.20588235
 0.21568627 0.21568627 0.23529412 0.23529412 0.2745098  0.2745098
 0.28431373 0.28431373 0.29411765 0.29411765 0.30392157 0.30392157
 0.31372549 0.31372549 0.34313725 0.34313725 0.3627451  0.3627451
 0.38235294 0.38235294 0.39215686 0.39215686 0.41176471 0.41176471
 0.42156863 0.42156863 0.43137255 0.43137255 0.44117647 0.44117647
 0.46078431 0.46078431 0.48039216 0.48039216 0.50980392 0.50980392
 0.54901961 0.54901961 0.56862745 0.56862745 0.57843137 0.57843137
 0.58823529 0.58823529 0.60784314 0.60784314 0.62745098 0.62745098
 0.6372549  0.6372549  0.64705882 0.64705882 0.65686275 0.65686275
 0.69607843 0.69607843 0.70588235 0.70588235 0.7254902  0.7254902
 0.75490196 0.75490196 0.80392157 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.04716981
 0.04716981 0.09433962 0.09433962 0.18867925 0.18867925 0.19811321
 0.19811321 0.20754717 0.20754717 0.21698113 0.21698113 0.22641509
 0.22641509 0.24528302 0.24528302 0.29245283 0.29245283 0.30188679
 0.30188679 0.33962264 0.33962264 0.3490566  0.3490566  0.35849057
 0.35849057 0.37735849 0.37735849 0.39622642 0.39622642 0.41509434
 0.41509434 0.44339623 0.44339623 0.48113208 0.48113208 0.52830189
 0.52830189 0.55660377 0.55660377 0.56603774 0.56603774 0.59433962
 0.59433962 0.61320755 0.61320755 0.63207547 0.63207547 0.64150943
 0.64150943 0.66037736 0.66037736 0.66981132 0.66981132 0.67924528
 0.67924528 0.69811321 0.69811321 0.70754717 0.70754717 0.72641509
 0.72641509 0.74528302 0.74528302 0.77358491 0.77358491 0.78301887
 0.78301887 0.80188679 0.80188679 0.82075472 0.82075472 0.8490566
 0.8490566  0.87735849 0.87735849 0.88679245 0.88679245 0.90566038
 0.90566038 0.9245283  0.9245283  1.        ]",0.6101553829078802,0.6931407942238267
56,,,,,,,,,,hinge,RMSprop,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.07843137 0.07843137 0.09803922 0.09803922
 0.12745098 0.12745098 0.1372549  0.1372549  0.15686275 0.15686275
 0.16666667 0.16666667 0.19607843 0.19607843 0.20588235 0.20588235
 0.21568627 0.21568627 0.24509804 0.24509804 0.25490196 0.25490196
 0.2745098  0.2745098  0.28431373 0.28431373 0.30392157 0.30392157
 0.31372549 0.31372549 0.32352941 0.32352941 0.34313725 0.34313725
 0.35294118 0.35294118 0.3627451  0.3627451  0.37254902 0.37254902
 0.38235294 0.38235294 0.39215686 0.39215686 0.40196078 0.40196078
 0.41176471 0.41176471 0.43137255 0.43137255 0.45098039 0.45098039
 0.48039216 0.48039216 0.49019608 0.49019608 0.53921569 0.53921569
 0.54901961 0.54901961 0.57843137 0.57843137 0.58823529 0.58823529
 0.59803922 0.59803922 0.60784314 0.60784314 0.61764706 0.61764706
 0.64705882 0.64705882 0.65686275 0.65686275 0.66666667 0.66666667
 0.68627451 0.68627451 0.70588235 0.70588235 0.71568627 0.71568627
 0.7254902  0.7254902  0.75490196 0.75490196 0.80392157 0.80392157
 0.83333333 0.83333333 0.84313725 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.04716981
 0.04716981 0.09433962 0.09433962 0.18867925 0.18867925 0.19811321
 0.19811321 0.20754717 0.20754717 0.21698113 0.21698113 0.22641509
 0.22641509 0.24528302 0.24528302 0.26415094 0.26415094 0.32075472
 0.32075472 0.33962264 0.33962264 0.3490566  0.3490566  0.35849057
 0.35849057 0.36792453 0.36792453 0.38679245 0.38679245 0.39622642
 0.39622642 0.40566038 0.40566038 0.43396226 0.43396226 0.44339623
 0.44339623 0.48113208 0.48113208 0.49056604 0.49056604 0.5
 0.5        0.54716981 0.54716981 0.55660377 0.55660377 0.58490566
 0.58490566 0.60377358 0.60377358 0.63207547 0.63207547 0.66037736
 0.66037736 0.66981132 0.66981132 0.67924528 0.67924528 0.68867925
 0.68867925 0.71698113 0.71698113 0.72641509 0.72641509 0.74528302
 0.74528302 0.76415094 0.76415094 0.77358491 0.77358491 0.78301887
 0.78301887 0.81132075 0.81132075 0.82075472 0.82075472 0.83018868
 0.83018868 0.83962264 0.83962264 0.87735849 0.87735849 0.88679245
 0.88679245 0.90566038 0.90566038 0.9245283  0.9245283  0.93396226
 0.93396226 0.94339623 0.94339623 1.        ]",0.6090455049944505,0.6906474820143885
57,,,,,,,,,,hinge,RMSprop,"[0.         0.07843137 0.12745098 0.12745098 0.1372549  0.1372549
 0.16666667 0.16666667 0.20588235 0.20588235 0.21568627 0.21568627
 0.24509804 0.24509804 0.26470588 0.26470588 0.28431373 0.28431373
 0.29411765 0.29411765 0.30392157 0.30392157 0.32352941 0.32352941
 0.33333333 0.33333333 0.34313725 0.34313725 0.35294118 0.35294118
 0.37254902 0.37254902 0.38235294 0.38235294 0.39215686 0.39215686
 0.40196078 0.40196078 0.42156863 0.42156863 0.44117647 0.44117647
 0.46078431 0.46078431 0.49019608 0.49019608 0.5        0.5
 0.56862745 0.56862745 0.58823529 0.58823529 0.60784314 0.60784314
 0.61764706 0.61764706 0.62745098 0.62745098 0.67647059 0.67647059
 0.69607843 0.69607843 0.7254902  0.7254902  0.73529412 0.73529412
 0.75490196 0.75490196 0.7745098  0.7745098  0.79411765 0.79411765
 0.80392157 0.80392157 0.81372549 0.81372549 0.83333333 0.83333333
 0.84313725 0.84313725 0.85294118 0.85294118 0.89215686 0.89215686
 0.90196078 0.90196078 0.91176471 0.91176471 0.92156863 0.92156863
 0.93137255 0.93137255 0.94117647 0.94117647 0.95098039 0.95098039
 0.96078431 0.96078431 0.97058824 0.97058824 1.         1.        ]","[0.         0.03773585 0.03773585 0.04716981 0.04716981 0.05660377
 0.05660377 0.06603774 0.06603774 0.0754717  0.0754717  0.08490566
 0.08490566 0.09433962 0.09433962 0.10377358 0.10377358 0.11320755
 0.11320755 0.1509434  0.1509434  0.16037736 0.16037736 0.16981132
 0.16981132 0.17924528 0.17924528 0.18867925 0.18867925 0.20754717
 0.20754717 0.21698113 0.21698113 0.22641509 0.22641509 0.23584906
 0.23584906 0.27358491 0.27358491 0.30188679 0.30188679 0.31132075
 0.31132075 0.32075472 0.32075472 0.33018868 0.33018868 0.33962264
 0.33962264 0.37735849 0.37735849 0.44339623 0.44339623 0.54716981
 0.54716981 0.55660377 0.55660377 0.5754717  0.5754717  0.58490566
 0.58490566 0.61320755 0.61320755 0.62264151 0.62264151 0.64150943
 0.64150943 0.66037736 0.66037736 0.66981132 0.66981132 0.69811321
 0.69811321 0.70754717 0.70754717 0.73584906 0.73584906 0.76415094
 0.76415094 0.77358491 0.77358491 0.78301887 0.78301887 0.81132075
 0.81132075 0.82075472 0.82075472 0.8490566  0.8490566  0.88679245
 0.88679245 0.90566038 0.90566038 0.9245283  0.9245283  0.94339623
 0.94339623 0.98113208 0.98113208 0.99056604 0.99056604 1.        ]",0.3926193118756937,0.0
58,,,,,,,,,,hinge,RMSprop,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.07843137 0.07843137 0.12745098 0.12745098
 0.14705882 0.14705882 0.17647059 0.17647059 0.19607843 0.19607843
 0.20588235 0.20588235 0.21568627 0.21568627 0.23529412 0.23529412
 0.2745098  0.2745098  0.28431373 0.28431373 0.29411765 0.29411765
 0.30392157 0.30392157 0.31372549 0.31372549 0.33333333 0.33333333
 0.34313725 0.34313725 0.35294118 0.35294118 0.3627451  0.3627451
 0.37254902 0.37254902 0.38235294 0.38235294 0.40196078 0.40196078
 0.41176471 0.41176471 0.43137255 0.43137255 0.45098039 0.45098039
 0.48039216 0.48039216 0.5        0.5        0.54901961 0.54901961
 0.55882353 0.55882353 0.58823529 0.58823529 0.59803922 0.59803922
 0.60784314 0.60784314 0.62745098 0.62745098 0.6372549  0.6372549
 0.64705882 0.64705882 0.65686275 0.65686275 0.67647059 0.67647059
 0.69607843 0.69607843 0.71568627 0.71568627 0.7254902  0.7254902
 0.73529412 0.73529412 0.75490196 0.75490196 0.82352941 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.04716981
 0.04716981 0.09433962 0.09433962 0.19811321 0.19811321 0.20754717
 0.20754717 0.22641509 0.22641509 0.24528302 0.24528302 0.27358491
 0.27358491 0.32075472 0.32075472 0.33962264 0.33962264 0.3490566
 0.3490566  0.36792453 0.36792453 0.37735849 0.37735849 0.38679245
 0.38679245 0.40566038 0.40566038 0.4245283  0.4245283  0.43396226
 0.43396226 0.46226415 0.46226415 0.47169811 0.47169811 0.51886792
 0.51886792 0.52830189 0.52830189 0.55660377 0.55660377 0.58490566
 0.58490566 0.60377358 0.60377358 0.61320755 0.61320755 0.66037736
 0.66037736 0.66981132 0.66981132 0.67924528 0.67924528 0.70754717
 0.70754717 0.71698113 0.71698113 0.74528302 0.74528302 0.75471698
 0.75471698 0.77358491 0.77358491 0.78301887 0.78301887 0.79245283
 0.79245283 0.80188679 0.80188679 0.83018868 0.83018868 0.83962264
 0.83962264 0.86792453 0.86792453 0.88679245 0.88679245 0.89622642
 0.89622642 0.90566038 0.90566038 0.9245283  0.9245283  1.        ]",0.6080281169071402,0.6906474820143885
59,,,,,,,,,,hinge,RMSprop,"[0.         0.09803922 0.1372549  0.1372549  0.16666667 0.16666667
 0.21568627 0.21568627 0.23529412 0.23529412 0.26470588 0.26470588
 0.29411765 0.29411765 0.32352941 0.32352941 0.34313725 0.34313725
 0.35294118 0.35294118 0.37254902 0.37254902 0.38235294 0.38235294
 0.39215686 0.39215686 0.40196078 0.40196078 0.41176471 0.41176471
 0.42156863 0.42156863 0.45098039 0.45098039 0.5        0.5
 0.50980392 0.50980392 0.55882353 0.55882353 0.56862745 0.56862745
 0.57843137 0.57843137 0.58823529 0.58823529 0.59803922 0.59803922
 0.60784314 0.60784314 0.62745098 0.62745098 0.67647059 0.67647059
 0.70588235 0.70588235 0.73529412 0.73529412 0.74509804 0.74509804
 0.75490196 0.75490196 0.76470588 0.76470588 0.7745098  0.7745098
 0.78431373 0.78431373 0.79411765 0.79411765 0.80392157 0.80392157
 0.81372549 0.81372549 0.82352941 0.82352941 0.83333333 0.83333333
 0.8627451  0.8627451  0.88235294 0.88235294 0.89215686 0.89215686
 0.91176471 0.91176471 0.92156863 0.92156863 0.93137255 0.93137255
 0.95098039 0.95098039 0.96078431 0.96078431 0.97058824 0.97058824
 1.         1.        ]","[0.         0.03773585 0.03773585 0.05660377 0.05660377 0.06603774
 0.06603774 0.0754717  0.0754717  0.08490566 0.08490566 0.09433962
 0.09433962 0.16037736 0.16037736 0.17924528 0.17924528 0.19811321
 0.19811321 0.20754717 0.20754717 0.21698113 0.21698113 0.22641509
 0.22641509 0.23584906 0.23584906 0.28301887 0.28301887 0.29245283
 0.29245283 0.30188679 0.30188679 0.31132075 0.31132075 0.33018868
 0.33018868 0.33962264 0.33962264 0.3490566  0.3490566  0.37735849
 0.37735849 0.39622642 0.39622642 0.43396226 0.43396226 0.45283019
 0.45283019 0.52830189 0.52830189 0.5754717  0.5754717  0.60377358
 0.60377358 0.62264151 0.62264151 0.63207547 0.63207547 0.64150943
 0.64150943 0.6509434  0.6509434  0.66037736 0.66037736 0.66981132
 0.66981132 0.68867925 0.68867925 0.69811321 0.69811321 0.70754717
 0.70754717 0.73584906 0.73584906 0.74528302 0.74528302 0.76415094
 0.76415094 0.78301887 0.78301887 0.79245283 0.79245283 0.82075472
 0.82075472 0.8490566  0.8490566  0.88679245 0.88679245 0.91509434
 0.91509434 0.94339623 0.94339623 0.98113208 0.98113208 0.99056604
 0.99056604 1.        ]",0.3915094339622642,0.0
60,,,,,,,,,,binary_crossentropy,SGD,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.06862745 0.06862745 0.07843137 0.07843137
 0.08823529 0.08823529 0.10784314 0.10784314 0.11764706 0.11764706
 0.1372549  0.1372549  0.14705882 0.14705882 0.16666667 0.16666667
 0.18627451 0.18627451 0.20588235 0.20588235 0.21568627 0.21568627
 0.2254902  0.2254902  0.24509804 0.24509804 0.26470588 0.26470588
 0.29411765 0.29411765 0.30392157 0.30392157 0.32352941 0.32352941
 0.37254902 0.37254902 0.39215686 0.39215686 0.40196078 0.40196078
 0.41176471 0.41176471 0.42156863 0.42156863 0.43137255 0.43137255
 0.49019608 0.49019608 0.5        0.5        0.54901961 0.54901961
 0.57843137 0.57843137 0.58823529 0.58823529 0.59803922 0.59803922
 0.60784314 0.60784314 0.61764706 0.61764706 0.62745098 0.62745098
 0.64705882 0.64705882 0.65686275 0.65686275 0.66666667 0.66666667
 0.67647059 0.67647059 0.69607843 0.69607843 0.70588235 0.70588235
 0.71568627 0.71568627 0.7254902  0.7254902  0.74509804 0.74509804
 0.7745098  0.7745098  0.78431373 0.78431373 0.83333333 0.83333333
 0.8627451  1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.05660377
 0.05660377 0.08490566 0.08490566 0.11320755 0.11320755 0.1509434
 0.1509434  0.17924528 0.17924528 0.20754717 0.20754717 0.21698113
 0.21698113 0.22641509 0.22641509 0.23584906 0.23584906 0.26415094
 0.26415094 0.29245283 0.29245283 0.31132075 0.31132075 0.33018868
 0.33018868 0.33962264 0.33962264 0.35849057 0.35849057 0.37735849
 0.37735849 0.38679245 0.38679245 0.41509434 0.41509434 0.4245283
 0.4245283  0.47169811 0.47169811 0.54716981 0.54716981 0.56603774
 0.56603774 0.61320755 0.61320755 0.62264151 0.62264151 0.66037736
 0.66037736 0.66981132 0.66981132 0.68867925 0.68867925 0.69811321
 0.69811321 0.71698113 0.71698113 0.72641509 0.72641509 0.76415094
 0.76415094 0.77358491 0.77358491 0.78301887 0.78301887 0.79245283
 0.79245283 0.80188679 0.80188679 0.81132075 0.81132075 0.82075472
 0.82075472 0.83962264 0.83962264 0.8490566  0.8490566  0.88679245
 0.88679245 0.89622642 0.89622642 0.90566038 0.90566038 0.91509434
 0.91509434 0.9245283  0.9245283  0.93396226 0.93396226 0.94339623
 0.94339623 1.        ]",0.607843137254902,0.6751592356687898
61,,,,,,,,,,binary_crossentropy,SGD,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.05882353 0.05882353 0.06862745 0.06862745
 0.07843137 0.07843137 0.08823529 0.08823529 0.10784314 0.10784314
 0.11764706 0.11764706 0.1372549  0.1372549  0.14705882 0.14705882
 0.16666667 0.16666667 0.18627451 0.18627451 0.19607843 0.19607843
 0.20588235 0.20588235 0.21568627 0.21568627 0.24509804 0.24509804
 0.26470588 0.26470588 0.29411765 0.29411765 0.30392157 0.30392157
 0.32352941 0.32352941 0.37254902 0.37254902 0.39215686 0.39215686
 0.40196078 0.40196078 0.41176471 0.41176471 0.42156863 0.42156863
 0.43137255 0.43137255 0.49019608 0.49019608 0.5        0.5
 0.54901961 0.54901961 0.57843137 0.57843137 0.58823529 0.58823529
 0.59803922 0.59803922 0.60784314 0.60784314 0.61764706 0.61764706
 0.62745098 0.62745098 0.64705882 0.64705882 0.65686275 0.65686275
 0.67647059 0.67647059 0.69607843 0.69607843 0.70588235 0.70588235
 0.71568627 0.71568627 0.7254902  0.7254902  0.74509804 0.74509804
 0.7745098  0.7745098  0.78431373 0.78431373 0.83333333 0.83333333
 0.84313725 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.05660377
 0.05660377 0.08490566 0.08490566 0.09433962 0.09433962 0.11320755
 0.11320755 0.1509434  0.1509434  0.17924528 0.17924528 0.20754717
 0.20754717 0.21698113 0.21698113 0.22641509 0.22641509 0.23584906
 0.23584906 0.26415094 0.26415094 0.29245283 0.29245283 0.30188679
 0.30188679 0.31132075 0.31132075 0.33962264 0.33962264 0.35849057
 0.35849057 0.37735849 0.37735849 0.38679245 0.38679245 0.41509434
 0.41509434 0.4245283  0.4245283  0.47169811 0.47169811 0.54716981
 0.54716981 0.56603774 0.56603774 0.60377358 0.60377358 0.62264151
 0.62264151 0.66037736 0.66037736 0.66981132 0.66981132 0.68867925
 0.68867925 0.69811321 0.69811321 0.70754717 0.70754717 0.72641509
 0.72641509 0.76415094 0.76415094 0.77358491 0.77358491 0.78301887
 0.78301887 0.79245283 0.79245283 0.80188679 0.80188679 0.81132075
 0.81132075 0.83962264 0.83962264 0.8490566  0.8490566  0.88679245
 0.88679245 0.89622642 0.89622642 0.90566038 0.90566038 0.91509434
 0.91509434 0.9245283  0.9245283  0.93396226 0.93396226 0.94339623
 0.94339623 1.        ]",0.6083980762116168,0.6271186440677967
62,,,,,,,,,,binary_crossentropy,SGD,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.05882353 0.05882353 0.06862745 0.06862745
 0.07843137 0.07843137 0.08823529 0.08823529 0.10784314 0.10784314
 0.11764706 0.11764706 0.1372549  0.1372549  0.15686275 0.15686275
 0.16666667 0.16666667 0.18627451 0.18627451 0.19607843 0.19607843
 0.20588235 0.20588235 0.21568627 0.21568627 0.24509804 0.24509804
 0.26470588 0.26470588 0.29411765 0.29411765 0.30392157 0.30392157
 0.32352941 0.32352941 0.37254902 0.37254902 0.38235294 0.38235294
 0.39215686 0.39215686 0.40196078 0.40196078 0.41176471 0.41176471
 0.42156863 0.42156863 0.43137255 0.43137255 0.49019608 0.49019608
 0.5        0.5        0.54901961 0.54901961 0.57843137 0.57843137
 0.59803922 0.59803922 0.60784314 0.60784314 0.61764706 0.61764706
 0.62745098 0.62745098 0.64705882 0.64705882 0.65686275 0.65686275
 0.67647059 0.67647059 0.69607843 0.69607843 0.70588235 0.70588235
 0.71568627 0.71568627 0.7254902  0.7254902  0.74509804 0.74509804
 0.7745098  0.7745098  0.78431373 0.78431373 0.83333333 0.83333333
 0.84313725 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.05660377
 0.05660377 0.08490566 0.08490566 0.09433962 0.09433962 0.11320755
 0.11320755 0.1509434  0.1509434  0.17924528 0.17924528 0.20754717
 0.20754717 0.21698113 0.21698113 0.22641509 0.22641509 0.23584906
 0.23584906 0.26415094 0.26415094 0.29245283 0.29245283 0.30188679
 0.30188679 0.31132075 0.31132075 0.33962264 0.33962264 0.35849057
 0.35849057 0.37735849 0.37735849 0.38679245 0.38679245 0.41509434
 0.41509434 0.4245283  0.4245283  0.46226415 0.46226415 0.47169811
 0.47169811 0.55660377 0.55660377 0.56603774 0.56603774 0.61320755
 0.61320755 0.62264151 0.62264151 0.66037736 0.66037736 0.66981132
 0.66981132 0.68867925 0.68867925 0.69811321 0.69811321 0.72641509
 0.72641509 0.76415094 0.76415094 0.77358491 0.77358491 0.78301887
 0.78301887 0.79245283 0.79245283 0.80188679 0.80188679 0.81132075
 0.81132075 0.83962264 0.83962264 0.8490566  0.8490566  0.88679245
 0.88679245 0.89622642 0.89622642 0.90566038 0.90566038 0.91509434
 0.91509434 0.9245283  0.9245283  0.93396226 0.93396226 0.94339623
 0.94339623 1.        ]",0.608583055863855,0.6886446886446886
63,,,,,,,,,,binary_crossentropy,SGD,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.05882353 0.05882353 0.06862745 0.06862745
 0.07843137 0.07843137 0.08823529 0.08823529 0.09803922 0.09803922
 0.10784314 0.10784314 0.11764706 0.11764706 0.14705882 0.14705882
 0.15686275 0.15686275 0.16666667 0.16666667 0.18627451 0.18627451
 0.19607843 0.19607843 0.20588235 0.20588235 0.21568627 0.21568627
 0.24509804 0.24509804 0.26470588 0.26470588 0.29411765 0.29411765
 0.30392157 0.30392157 0.32352941 0.32352941 0.37254902 0.37254902
 0.38235294 0.38235294 0.39215686 0.39215686 0.41176471 0.41176471
 0.42156863 0.42156863 0.43137255 0.43137255 0.50980392 0.50980392
 0.51960784 0.51960784 0.55882353 0.55882353 0.57843137 0.57843137
 0.59803922 0.59803922 0.61764706 0.61764706 0.62745098 0.62745098
 0.64705882 0.64705882 0.65686275 0.65686275 0.66666667 0.66666667
 0.67647059 0.67647059 0.68627451 0.68627451 0.70588235 0.70588235
 0.71568627 0.71568627 0.74509804 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.05660377
 0.05660377 0.06603774 0.06603774 0.09433962 0.09433962 0.11320755
 0.11320755 0.1509434  0.1509434  0.17924528 0.17924528 0.18867925
 0.18867925 0.19811321 0.19811321 0.21698113 0.21698113 0.22641509
 0.22641509 0.23584906 0.23584906 0.26415094 0.26415094 0.29245283
 0.29245283 0.30188679 0.30188679 0.33018868 0.33018868 0.33962264
 0.33962264 0.35849057 0.35849057 0.37735849 0.37735849 0.38679245
 0.38679245 0.41509434 0.41509434 0.4245283  0.4245283  0.44339623
 0.44339623 0.47169811 0.47169811 0.55660377 0.55660377 0.61320755
 0.61320755 0.62264151 0.62264151 0.66037736 0.66037736 0.66981132
 0.66981132 0.68867925 0.68867925 0.69811321 0.69811321 0.72641509
 0.72641509 0.76415094 0.76415094 0.78301887 0.78301887 0.79245283
 0.79245283 0.80188679 0.80188679 0.81132075 0.81132075 0.82075472
 0.82075472 0.83962264 0.83962264 0.85849057 0.85849057 0.88679245
 0.88679245 0.89622642 0.89622642 1.        ]",0.6059008509064002,0.583732057416268
64,,,,,,,,,,binary_crossentropy,SGD,"[0.         0.         0.02941176 0.02941176 0.03921569 0.03921569
 0.04901961 0.04901961 0.05882353 0.05882353 0.06862745 0.06862745
 0.07843137 0.07843137 0.08823529 0.08823529 0.09803922 0.09803922
 0.10784314 0.10784314 0.11764706 0.11764706 0.14705882 0.14705882
 0.15686275 0.15686275 0.16666667 0.16666667 0.17647059 0.17647059
 0.18627451 0.18627451 0.19607843 0.19607843 0.20588235 0.20588235
 0.21568627 0.21568627 0.24509804 0.24509804 0.26470588 0.26470588
 0.29411765 0.29411765 0.30392157 0.30392157 0.32352941 0.32352941
 0.37254902 0.37254902 0.38235294 0.38235294 0.39215686 0.39215686
 0.41176471 0.41176471 0.42156863 0.42156863 0.43137255 0.43137255
 0.50980392 0.50980392 0.51960784 0.51960784 0.55882353 0.55882353
 0.57843137 0.57843137 0.59803922 0.59803922 0.61764706 0.61764706
 0.62745098 0.62745098 0.64705882 0.64705882 0.65686275 0.65686275
 0.66666667 0.66666667 0.67647059 0.67647059 0.68627451 0.68627451
 0.70588235 0.70588235 1.        ]","[0.         0.00943396 0.00943396 0.01886792 0.01886792 0.05660377
 0.05660377 0.06603774 0.06603774 0.09433962 0.09433962 0.11320755
 0.11320755 0.1509434  0.1509434  0.17924528 0.17924528 0.18867925
 0.18867925 0.19811321 0.19811321 0.21698113 0.21698113 0.22641509
 0.22641509 0.23584906 0.23584906 0.26415094 0.26415094 0.27358491
 0.27358491 0.29245283 0.29245283 0.30188679 0.30188679 0.33018868
 0.33018868 0.33962264 0.33962264 0.35849057 0.35849057 0.37735849
 0.37735849 0.38679245 0.38679245 0.41509434 0.41509434 0.4245283
 0.4245283  0.44339623 0.44339623 0.47169811 0.47169811 0.55660377
 0.55660377 0.61320755 0.61320755 0.62264151 0.62264151 0.66037736
 0.66037736 0.66981132 0.66981132 0.68867925 0.68867925 0.69811321
 0.69811321 0.72641509 0.72641509 0.76415094 0.76415094 0.78301887
 0.78301887 0.79245283 0.79245283 0.80188679 0.80188679 0.81132075
 0.81132075 0.82075472 0.82075472 0.83962264 0.83962264 0.85849057
 0.85849057 0.86792453 1.        ]",0.6039585645578986,0.6814814814814816
